feedback_id,brand,source,timestamp,text,engagement_metrics,geo_location
FDBK-MAR-30485,Maruti,YouTubeComment,2025-05-05 20:51:21,Facing issues with AC in my Ertiga.,"{'likes': 393, 'shares': 50, 'comments': 2}",Lucknow
FDBK-MAR-30486,Maruti,DealerSurvey,2024-08-23 10:25:13,"The Baleno is perfect for my family, spacious and reliable.","{'likes': 269, 'shares': 94, 'comments': 46}",Jaipur
FDBK-MAR-30487,Maruti,DealerSurvey,2025-01-12 14:42:14,Facing issues with AC in my Grand Vitara.,"{'likes': 157, 'shares': 4, 'comments': 1}",Kolkata
FDBK-MAR-30488,Maruti,Facebook,2025-04-15 14:27:31,"Visited dealer to check Dzire, staff was okay.","{'likes': 465, 'shares': 90, 'comments': 15}",Hyderabad
FDBK-MAR-30489,Maruti,Instagram,2024-12-13 04:32:06,Not happy with the after-sales service for my Brezza.,"{'likes': 321, 'shares': 68, 'comments': 7}",Kolkata
FDBK-MAR-30490,Maruti,YouTubeComment,2025-01-08 08:39:21,"The Baleno is perfect for my family, spacious and reliable.","{'likes': 391, 'shares': 98, 'comments': 14}",Pune
FDBK-MAR-30491,Maruti,Twitter,2024-05-26 13:43:04,"The Alto is perfect for my family, spacious and reliable.","{'likes': 320, 'shares': 78, 'comments': 3}",Jaipur
FDBK-MAR-30492,Maruti,Twitter,2024-09-10 05:22:22,Mileage of my Ignis is not as expected.,"{'likes': 389, 'shares': 76, 'comments': 2}",Patna
FDBK-MAR-30493,Maruti,DealerSurvey,2024-10-18 23:46:36,The Fronx is value for money and feature-rich.,"{'likes': 85, 'shares': 80, 'comments': 5}",Bengaluru
FDBK-MAR-30494,Maruti,DealerReview,2024-05-23 19:30:13,Very satisfied with the mileage on my Ignis.,"{'likes': 180, 'shares': 100, 'comments': 46}",Kolkata
FDBK-MAR-30495,Maruti,Instagram,2025-05-11 22:16:15,"Loving my new WagonR, smooth ride and great features!","{'likes': 6, 'shares': 42, 'comments': 37}",Indore
FDBK-MAR-30496,Maruti,DealerSurvey,2024-09-08 15:46:37,The Brezza is value for money and feature-rich.,"{'likes': 239, 'shares': 18, 'comments': 9}",Delhi
FDBK-MAR-30497,Maruti,Twitter,2025-07-22 14:30:37,"Loving my new WagonR, smooth ride and great features!","{'likes': 187, 'shares': 36, 'comments': 36}",Nagpur
FDBK-MAR-30498,Maruti,Facebook,2024-09-24 15:11:36,"Loving my new Ertiga, smooth ride and great features!","{'likes': 334, 'shares': 45, 'comments': 19}",Indore
FDBK-MAR-30499,Maruti,DealerReview,2025-07-17 13:31:29,Service delays are frustrating at Maruti dealership.,"{'likes': 103, 'shares': 96, 'comments': 31}",Hyderabad
FDBK-MAR-30500,Maruti,Twitter,2025-08-25 06:16:20,Mileage of my WagonR is not as expected.,"{'likes': 211, 'shares': 51, 'comments': 38}",Kolkata
FDBK-MAR-30501,Maruti,DealerSurvey,2025-06-05 18:06:16,Facing issues with AC in my Dzire.,"{'likes': 406, 'shares': 44, 'comments': 1}",Nagpur
FDBK-MAR-30502,Maruti,Instagram,2024-03-28 22:13:12,Great service from Maruti dealer when I bought my Baleno.,"{'likes': 58, 'shares': 40, 'comments': 38}",Nagpur
FDBK-MAR-30503,Maruti,Facebook,2024-04-23 16:44:02,"Loving my new Grand Vitara, smooth ride and great features!","{'likes': 133, 'shares': 13, 'comments': 8}",Hyderabad
FDBK-MAR-30504,Maruti,YouTubeComment,2024-02-11 19:41:12,Service delays are frustrating at Maruti dealership.,"{'likes': 453, 'shares': 28, 'comments': 21}",Kolkata
FDBK-MAR-30505,Maruti,DealerSurvey,2025-03-04 00:02:01,"The Grand Vitara is perfect for my family, spacious and reliable.","{'likes': 433, 'shares': 73, 'comments': 1}",Hyderabad
FDBK-MAR-30506,Maruti,Twitter,2025-02-20 00:28:20,"Loving my new Dzire, smooth ride and great features!","{'likes': 133, 'shares': 49, 'comments': 44}",Bengaluru
FDBK-MAR-30507,Maruti,YouTubeComment,2024-07-22 13:41:36,"The Ignis is perfect for my family, spacious and reliable.","{'likes': 277, 'shares': 45, 'comments': 0}",Patna
FDBK-MAR-30508,Maruti,DealerSurvey,2025-05-08 13:13:40,"Visited dealer to check Swift, staff was okay.","{'likes': 326, 'shares': 33, 'comments': 39}",Chennai
FDBK-MAR-30509,Maruti,YouTubeComment,2025-01-09 05:54:39,Great service from Maruti dealer when I bought my Fronx.,"{'likes': 133, 'shares': 45, 'comments': 48}",Delhi
FDBK-MAR-30510,Maruti,Instagram,2024-12-09 03:53:22,Facing issues with AC in my Alto.,"{'likes': 298, 'shares': 22, 'comments': 42}",Hyderabad
FDBK-MAR-30511,Maruti,YouTubeComment,2025-05-12 04:51:05,Great service from Maruti dealer when I bought my Baleno.,"{'likes': 177, 'shares': 52, 'comments': 22}",Ahmedabad
FDBK-MAR-30512,Maruti,DealerSurvey,2024-10-07 04:53:15,The Alto is value for money and feature-rich.,"{'likes': 110, 'shares': 90, 'comments': 6}",Nagpur
FDBK-MAR-30513,Maruti,Facebook,2024-08-13 01:02:41,"The Grand Vitara has good design, waiting for more reviews.","{'likes': 116, 'shares': 40, 'comments': 40}",Nagpur
FDBK-MAR-30514,Maruti,YouTubeComment,2025-06-23 19:38:46,"The Ertiga is perfect for my family, spacious and reliable.","{'likes': 47, 'shares': 37, 'comments': 39}",Surat
FDBK-MAR-30515,Maruti,Facebook,2024-08-24 06:26:29,The Baleno feels overpriced for what it offers.,"{'likes': 408, 'shares': 53, 'comments': 18}",Chennai
FDBK-MAR-30516,Maruti,Instagram,2025-06-24 22:40:17,Facing issues with AC in my Fronx.,"{'likes': 62, 'shares': 9, 'comments': 7}",Jaipur
FDBK-MAR-30517,Maruti,YouTubeComment,2025-03-28 00:15:33,The Brezza is value for money and feature-rich.,"{'likes': 298, 'shares': 41, 'comments': 46}",Kolkata
FDBK-MAR-30518,Maruti,YouTubeComment,2024-02-19 20:06:40,Great service from Maruti dealer when I bought my Fronx.,"{'likes': 126, 'shares': 54, 'comments': 22}",Delhi
FDBK-MAR-30519,Maruti,YouTubeComment,2024-12-18 09:52:35,Service delays are frustrating at Maruti dealership.,"{'likes': 316, 'shares': 92, 'comments': 26}",Chandigarh
FDBK-MAR-30520,Maruti,DealerReview,2025-06-10 05:16:31,The Ignis is value for money and feature-rich.,"{'likes': 404, 'shares': 35, 'comments': 44}",Chandigarh
FDBK-MAR-30521,Maruti,DealerReview,2024-12-17 11:23:59,"Loving my new Grand Vitara, smooth ride and great features!","{'likes': 145, 'shares': 33, 'comments': 40}",Mumbai
FDBK-MAR-30522,Maruti,Instagram,2025-06-28 14:45:38,"Considering buying the Ignis, still comparing options.","{'likes': 219, 'shares': 4, 'comments': 13}",Kolkata
FDBK-MAR-30523,Maruti,DealerReview,2024-02-21 15:42:04,Facing issues with AC in my Grand Vitara.,"{'likes': 432, 'shares': 90, 'comments': 50}",Pune
FDBK-MAR-30524,Maruti,Instagram,2024-10-12 12:21:03,Very satisfied with the mileage on my Fronx.,"{'likes': 365, 'shares': 45, 'comments': 12}",Patna
FDBK-MAR-30525,Maruti,DealerSurvey,2025-05-14 16:47:40,"The Alto is perfect for my family, spacious and reliable.","{'likes': 5, 'shares': 52, 'comments': 6}",Hyderabad
FDBK-MAR-30526,Maruti,DealerSurvey,2024-07-08 03:45:06,"Loving my new Fronx, smooth ride and great features!","{'likes': 303, 'shares': 11, 'comments': 47}",Ahmedabad
FDBK-MAR-30527,Maruti,DealerSurvey,2024-11-13 01:24:00,Facing issues with AC in my Dzire.,"{'likes': 261, 'shares': 99, 'comments': 28}",Indore
FDBK-MAR-30528,Maruti,Facebook,2025-03-23 14:00:06,Facing issues with AC in my Fronx.,"{'likes': 111, 'shares': 92, 'comments': 2}",Pune
FDBK-MAR-30529,Maruti,DealerReview,2024-05-20 10:01:47,Facing issues with AC in my Ertiga.,"{'likes': 53, 'shares': 6, 'comments': 22}",Bengaluru
FDBK-MAR-30530,Maruti,Instagram,2025-07-01 10:13:25,Service delays are frustrating at Maruti dealership.,"{'likes': 367, 'shares': 27, 'comments': 44}",Ahmedabad
FDBK-MAR-30531,Maruti,Facebook,2024-08-06 06:36:45,"Test drove the Swift, decent experience.","{'likes': 229, 'shares': 37, 'comments': 15}",Chandigarh
FDBK-MAR-30532,Maruti,Facebook,2024-06-06 16:47:42,"The Dzire has good design, waiting for more reviews.","{'likes': 420, 'shares': 79, 'comments': 6}",Lucknow
FDBK-MAR-30533,Maruti,DealerReview,2024-11-16 08:14:13,Not happy with the after-sales service for my Dzire.,"{'likes': 320, 'shares': 34, 'comments': 49}",Ahmedabad
FDBK-MAR-30534,Maruti,Twitter,2024-12-28 15:47:16,The Grand Vitara is value for money and feature-rich.,"{'likes': 100, 'shares': 67, 'comments': 18}",Patna
FDBK-MAR-30535,Maruti,DealerSurvey,2024-07-16 06:02:40,"Loving my new Alto, smooth ride and great features!","{'likes': 380, 'shares': 47, 'comments': 34}",Ahmedabad
FDBK-MAR-30536,Maruti,Instagram,2024-12-24 13:41:10,"Loving my new Ertiga, smooth ride and great features!","{'likes': 261, 'shares': 80, 'comments': 26}",Chandigarh
FDBK-MAR-30537,Maruti,Facebook,2024-07-28 22:05:37,Very satisfied with the mileage on my Ignis.,"{'likes': 42, 'shares': 6, 'comments': 17}",Chandigarh
FDBK-MAR-30538,Maruti,DealerSurvey,2025-01-03 16:22:03,"Loving my new Dzire, smooth ride and great features!","{'likes': 328, 'shares': 56, 'comments': 29}",Surat
FDBK-MAR-30539,Maruti,DealerReview,2024-12-23 18:42:46,Mileage of my Swift is not as expected.,"{'likes': 122, 'shares': 82, 'comments': 32}",Kolkata
FDBK-MAR-30540,Maruti,Instagram,2024-08-01 13:12:47,The Alto is value for money and feature-rich.,"{'likes': 336, 'shares': 41, 'comments': 6}",Chandigarh
FDBK-MAR-30541,Maruti,DealerSurvey,2024-03-04 12:58:31,Very satisfied with the mileage on my Swift.,"{'likes': 185, 'shares': 42, 'comments': 1}",Indore
FDBK-MAR-30542,Maruti,DealerReview,2024-09-19 21:28:48,Not happy with the after-sales service for my Grand Vitara.,"{'likes': 367, 'shares': 38, 'comments': 20}",Surat
FDBK-MAR-30543,Maruti,DealerSurvey,2024-05-02 22:32:54,Great service from Maruti dealer when I bought my Alto.,"{'likes': 79, 'shares': 83, 'comments': 30}",Ahmedabad
FDBK-MAR-30544,Maruti,DealerReview,2025-07-24 22:20:54,"The Ertiga is perfect for my family, spacious and reliable.","{'likes': 164, 'shares': 78, 'comments': 31}",Lucknow
FDBK-MAR-30545,Maruti,Facebook,2024-07-10 21:46:24,"The Alto is perfect for my family, spacious and reliable.","{'likes': 249, 'shares': 49, 'comments': 29}",Chennai
FDBK-MAR-30546,Maruti,DealerReview,2025-05-05 08:15:58,"Saw new Ertiga campaign online, looks interesting.","{'likes': 25, 'shares': 80, 'comments': 29}",Surat
FDBK-MAR-30547,Maruti,DealerReview,2025-06-28 21:47:05,Very satisfied with the mileage on my WagonR.,"{'likes': 224, 'shares': 7, 'comments': 10}",Mumbai
FDBK-MAR-30548,Maruti,Instagram,2024-12-30 16:57:16,The Swift is value for money and feature-rich.,"{'likes': 188, 'shares': 52, 'comments': 47}",Indore
FDBK-MAR-30549,Maruti,Facebook,2024-12-28 03:05:54,"The Grand Vitara is perfect for my family, spacious and reliable.","{'likes': 72, 'shares': 42, 'comments': 8}",Surat
FDBK-MAR-30550,Maruti,YouTubeComment,2025-02-17 17:16:40,Not happy with the after-sales service for my Ignis.,"{'likes': 451, 'shares': 74, 'comments': 1}",Jaipur
FDBK-MAR-30551,Maruti,DealerSurvey,2024-06-03 11:38:47,"Visited dealer to check Brezza, staff was okay.","{'likes': 266, 'shares': 43, 'comments': 2}",Lucknow
FDBK-MAR-30552,Maruti,DealerSurvey,2024-01-28 21:53:44,Very satisfied with the mileage on my Dzire.,"{'likes': 374, 'shares': 100, 'comments': 17}",Kolkata
FDBK-MAR-30553,Maruti,Twitter,2024-05-09 18:40:37,"Visited dealer to check Alto, staff was okay.","{'likes': 445, 'shares': 45, 'comments': 17}",Pune
FDBK-MAR-30554,Maruti,Facebook,2024-03-19 12:56:56,"Loving my new Brezza, smooth ride and great features!","{'likes': 138, 'shares': 31, 'comments': 9}",Surat
FDBK-MAR-30555,Maruti,Facebook,2024-06-08 06:28:18,Mileage of my Alto is not as expected.,"{'likes': 102, 'shares': 52, 'comments': 4}",Lucknow
FDBK-MAR-30556,Maruti,YouTubeComment,2024-08-27 23:18:56,The Grand Vitara feels overpriced for what it offers.,"{'likes': 97, 'shares': 15, 'comments': 38}",Chandigarh
FDBK-MAR-30557,Maruti,DealerReview,2025-08-24 01:11:43,Facing issues with AC in my Grand Vitara.,"{'likes': 314, 'shares': 59, 'comments': 18}",Pune
FDBK-MAR-30558,Maruti,Twitter,2025-07-07 06:00:06,Very satisfied with the mileage on my Alto.,"{'likes': 354, 'shares': 0, 'comments': 25}",Mumbai
FDBK-MAR-30559,Maruti,DealerSurvey,2024-05-03 16:01:59,Not happy with the after-sales service for my Alto.,"{'likes': 71, 'shares': 56, 'comments': 3}",Jaipur
FDBK-MAR-30560,Maruti,DealerSurvey,2025-04-12 18:39:48,Very satisfied with the mileage on my Grand Vitara.,"{'likes': 394, 'shares': 53, 'comments': 48}",Jaipur
FDBK-MAR-30561,Maruti,Instagram,2024-07-23 11:22:44,"Considering buying the Baleno, still comparing options.","{'likes': 40, 'shares': 78, 'comments': 12}",Surat
FDBK-MAR-30562,Maruti,YouTubeComment,2024-10-13 06:29:47,The Alto is value for money and feature-rich.,"{'likes': 14, 'shares': 17, 'comments': 48}",Jaipur
FDBK-MAR-30563,Maruti,Facebook,2024-06-24 14:19:46,The Brezza is value for money and feature-rich.,"{'likes': 417, 'shares': 51, 'comments': 42}",Surat
FDBK-MAR-30564,Maruti,Twitter,2025-08-23 05:52:20,"Saw new Baleno campaign online, looks interesting.","{'likes': 281, 'shares': 65, 'comments': 29}",Delhi
FDBK-MAR-30565,Maruti,YouTubeComment,2024-12-02 14:36:58,The Grand Vitara is value for money and feature-rich.,"{'likes': 294, 'shares': 88, 'comments': 44}",Nagpur
FDBK-MAR-30566,Maruti,DealerSurvey,2025-04-26 20:00:22,"Considering buying the Dzire, still comparing options.","{'likes': 171, 'shares': 66, 'comments': 28}",Nagpur
FDBK-MAR-30567,Maruti,Facebook,2024-06-08 19:13:12,"Test drove the Ignis, decent experience.","{'likes': 286, 'shares': 42, 'comments': 49}",Pune
FDBK-MAR-30568,Maruti,Instagram,2025-05-27 06:56:29,Great service from Maruti dealer when I bought my Grand Vitara.,"{'likes': 173, 'shares': 16, 'comments': 23}",Lucknow
FDBK-MAR-30569,Maruti,Twitter,2025-08-29 12:50:37,"Visited dealer to check Alto, staff was okay.","{'likes': 479, 'shares': 46, 'comments': 37}",Hyderabad
FDBK-MAR-30570,Maruti,Twitter,2025-03-08 06:11:31,Not happy with the after-sales service for my Dzire.,"{'likes': 53, 'shares': 27, 'comments': 0}",Hyderabad
FDBK-MAR-30571,Maruti,DealerSurvey,2024-01-23 05:50:59,"The Fronx has good design, waiting for more reviews.","{'likes': 95, 'shares': 21, 'comments': 27}",Indore
FDBK-MAR-30572,Maruti,Facebook,2025-04-19 10:04:02,"Saw new Dzire campaign online, looks interesting.","{'likes': 379, 'shares': 91, 'comments': 36}",Bengaluru
FDBK-MAR-30573,Maruti,DealerReview,2024-05-19 12:19:48,"Visited dealer to check Ertiga, staff was okay.","{'likes': 285, 'shares': 82, 'comments': 29}",Chennai
FDBK-MAR-30574,Maruti,Instagram,2024-07-16 08:45:48,"Considering buying the Fronx, still comparing options.","{'likes': 310, 'shares': 89, 'comments': 18}",Indore
FDBK-MAR-30575,Maruti,Instagram,2024-03-16 18:43:48,"Considering buying the Brezza, still comparing options.","{'likes': 153, 'shares': 29, 'comments': 20}",Chennai
FDBK-MAR-30576,Maruti,Facebook,2024-02-01 18:45:56,Very satisfied with the mileage on my WagonR.,"{'likes': 167, 'shares': 89, 'comments': 24}",Indore
FDBK-MAR-30577,Maruti,Instagram,2024-10-12 19:58:04,"Saw new Swift campaign online, looks interesting.","{'likes': 373, 'shares': 1, 'comments': 35}",Mumbai
FDBK-MAR-30578,Maruti,Twitter,2025-03-10 12:06:58,Mileage of my Dzire is not as expected.,"{'likes': 449, 'shares': 17, 'comments': 47}",Chennai
FDBK-MAR-30579,Maruti,YouTubeComment,2024-11-11 10:32:19,"The Fronx is perfect for my family, spacious and reliable.","{'likes': 345, 'shares': 84, 'comments': 16}",Mumbai
FDBK-MAR-30580,Maruti,Facebook,2024-05-30 17:02:46,Great service from Maruti dealer when I bought my WagonR.,"{'likes': 177, 'shares': 59, 'comments': 25}",Chennai
FDBK-MAR-30581,Maruti,YouTubeComment,2024-03-27 04:24:30,Facing issues with AC in my Fronx.,"{'likes': 8, 'shares': 88, 'comments': 3}",Delhi
FDBK-MAR-30582,Maruti,Instagram,2025-06-27 14:55:41,Great service from Maruti dealer when I bought my Brezza.,"{'likes': 366, 'shares': 35, 'comments': 49}",Bengaluru
FDBK-MAR-30583,Maruti,DealerSurvey,2024-01-07 07:48:41,The Brezza is value for money and feature-rich.,"{'likes': 432, 'shares': 52, 'comments': 19}",Kolkata
FDBK-MAR-30584,Maruti,DealerSurvey,2025-01-27 18:39:58,"The WagonR is perfect for my family, spacious and reliable.","{'likes': 90, 'shares': 1, 'comments': 4}",Chennai
FDBK-MAR-30585,Maruti,Twitter,2024-11-23 03:42:42,"Saw new Alto campaign online, looks interesting.","{'likes': 500, 'shares': 15, 'comments': 32}",Lucknow
FDBK-MAR-30586,Maruti,Instagram,2024-05-18 05:20:42,"Test drove the Ignis, decent experience.","{'likes': 208, 'shares': 32, 'comments': 42}",Chennai
FDBK-MAR-30587,Maruti,YouTubeComment,2024-12-25 05:57:49,Great service from Maruti dealer when I bought my Dzire.,"{'likes': 46, 'shares': 29, 'comments': 22}",Jaipur
FDBK-MAR-30588,Maruti,Twitter,2025-03-09 15:52:36,Great service from Maruti dealer when I bought my WagonR.,"{'likes': 12, 'shares': 50, 'comments': 44}",Bengaluru
FDBK-MAR-30589,Maruti,DealerSurvey,2024-07-16 11:33:01,Mileage of my Grand Vitara is not as expected.,"{'likes': 110, 'shares': 95, 'comments': 22}",Kolkata
FDBK-MAR-30590,Maruti,Facebook,2025-05-11 09:12:29,The Grand Vitara is value for money and feature-rich.,"{'likes': 40, 'shares': 42, 'comments': 14}",Bengaluru
FDBK-MAR-30591,Maruti,DealerSurvey,2025-03-31 02:24:14,"Test drove the Ignis, decent experience.","{'likes': 229, 'shares': 41, 'comments': 4}",Jaipur
FDBK-MAR-30592,Maruti,Facebook,2025-06-08 04:36:37,Not happy with the after-sales service for my Grand Vitara.,"{'likes': 490, 'shares': 89, 'comments': 24}",Kolkata
FDBK-MAR-30593,Maruti,Twitter,2024-03-02 20:57:03,Not happy with the after-sales service for my Ertiga.,"{'likes': 38, 'shares': 40, 'comments': 21}",Patna
FDBK-MAR-30594,Maruti,Twitter,2025-07-07 09:04:03,"Visited dealer to check Ertiga, staff was okay.","{'likes': 437, 'shares': 60, 'comments': 1}",Hyderabad
FDBK-MAR-30595,Maruti,DealerSurvey,2025-04-23 02:27:13,Great service from Maruti dealer when I bought my Baleno.,"{'likes': 175, 'shares': 35, 'comments': 42}",Nagpur
FDBK-MAR-30596,Maruti,YouTubeComment,2024-01-28 09:05:20,The Dzire is value for money and feature-rich.,"{'likes': 453, 'shares': 13, 'comments': 13}",Bengaluru
FDBK-MAR-30597,Maruti,DealerSurvey,2024-03-30 01:37:29,"The Baleno is perfect for my family, spacious and reliable.","{'likes': 117, 'shares': 44, 'comments': 48}",Lucknow
FDBK-MAR-30598,Maruti,DealerSurvey,2024-07-16 10:02:53,The Ertiga feels overpriced for what it offers.,"{'likes': 159, 'shares': 4, 'comments': 36}",Chennai
FDBK-MAR-30599,Maruti,YouTubeComment,2024-05-05 23:22:52,The Brezza is value for money and feature-rich.,"{'likes': 400, 'shares': 74, 'comments': 4}",Indore
FDBK-MAR-30600,Maruti,DealerSurvey,2024-01-24 06:12:18,Great service from Maruti dealer when I bought my Alto.,"{'likes': 304, 'shares': 41, 'comments': 23}",Delhi
FDBK-MAR-30601,Maruti,Instagram,2025-04-05 08:41:43,Not happy with the after-sales service for my Ertiga.,"{'likes': 170, 'shares': 64, 'comments': 13}",Jaipur
FDBK-MAR-30602,Maruti,YouTubeComment,2024-06-18 00:26:18,"Visited dealer to check Brezza, staff was okay.","{'likes': 360, 'shares': 26, 'comments': 11}",Pune
FDBK-MAR-30603,Maruti,Twitter,2025-07-31 17:25:23,"The Fronx is perfect for my family, spacious and reliable.","{'likes': 33, 'shares': 70, 'comments': 12}",Lucknow
FDBK-MAR-30604,Maruti,Facebook,2024-04-28 22:42:12,"The Brezza is perfect for my family, spacious and reliable.","{'likes': 227, 'shares': 49, 'comments': 15}",Bengaluru
FDBK-MAR-30605,Maruti,Twitter,2025-05-21 20:58:41,Facing issues with AC in my Ignis.,"{'likes': 279, 'shares': 67, 'comments': 26}",Delhi
FDBK-MAR-30606,Maruti,Twitter,2024-03-20 20:20:34,Very satisfied with the mileage on my Baleno.,"{'likes': 392, 'shares': 30, 'comments': 33}",Nagpur
FDBK-MAR-30607,Maruti,DealerSurvey,2024-11-29 11:09:19,"Saw new Brezza campaign online, looks interesting.","{'likes': 187, 'shares': 83, 'comments': 14}",Nagpur
FDBK-MAR-30608,Maruti,Facebook,2024-01-26 22:49:13,"Saw new Ignis campaign online, looks interesting.","{'likes': 231, 'shares': 88, 'comments': 7}",Delhi
