order_id,brand,customer_id,dealer_id,purchase_date,model,quantity,unit_price,payment_method,region,city
ORD-MAR-20669,Maruti,88d4c8f392993a80,DLR-143,2025-06-01 10:13:24,WagonR,1,504770,EMI,Tamil Nadu,Coimbatore
ORD-MAR-20670,Maruti,a150f36ebc93cad5,DLR-146,2024-12-29 11:13:23,Brezza,1,1060137,Finance,Bihar,Gaya
ORD-MAR-20671,Maruti,88de10cc172a1e86,DLR-116,2024-02-03 16:18:41,Fronx,1,882785,Cash,Maharashtra,Pune
ORD-MAR-20672,Maruti,164218067adaa6a5,DLR-133,2024-07-31 15:27:10,Fronx,1,973944,Finance,Tamil Nadu,Chennai
ORD-MAR-20673,Maruti,0d1cf24f09e0ae22,DLR-136,2024-01-22 17:31:11,Brezza,1,971955,Finance,Telangana,Hyderabad
ORD-MAR-20674,Maruti,e7c83f1419d9c6c3,DLR-107,2024-10-05 12:00:46,Swift,1,621270,Lease,Delhi NCR,New Delhi
ORD-MAR-20675,Maruti,eba8359da5b5d5cc,DLR-108,2025-01-15 02:22:34,Ignis,1,676112,Finance,Rajasthan,Udaipur
ORD-MAR-20676,Maruti,af79e270e9e506d6,DLR-115,2024-09-12 22:08:44,Dzire,1,829456,EMI,Maharashtra,Mumbai
ORD-MAR-20677,Maruti,c00ed150cc055d62,DLR-140,2025-05-06 08:12:44,Brezza,1,1172119,Finance,Maharashtra,Mumbai
ORD-MAR-20678,Maruti,534bb4dac15f26da,DLR-103,2025-07-18 07:33:30,Fronx,1,1111443,Finance,Uttar Pradesh,Kanpur
ORD-MAR-20679,Maruti,3de59c8c41b8ead0,DLR-136,2024-05-30 21:27:22,Fronx,1,986117,Lease,Rajasthan,Udaipur
ORD-MAR-20680,Maruti,bd7a0f59ef0e930e,DLR-132,2024-12-16 03:38:06,Brezza,1,977159,Finance,Karnataka,Mangalore
ORD-MAR-20681,Maruti,5c361f87facab26b,DLR-129,2024-07-26 14:16:19,Brezza,1,1093028,Finance,West Bengal,Howrah
ORD-MAR-20682,Maruti,7c227ac8d9ffd189,DLR-147,2025-01-21 12:33:51,WagonR,1,498712,Finance,Bihar,Patna
ORD-MAR-20683,Maruti,83724468fbf872a6,DLR-142,2024-06-28 07:26:13,Brezza,1,982569,Finance,Maharashtra,Pune
ORD-MAR-20684,Maruti,5b9eeac5e9f0b879,DLR-101,2025-07-20 18:32:35,Brezza,1,1128032,Finance,Rajasthan,Udaipur
ORD-MAR-20685,Maruti,01a52946238cbf8e,DLR-104,2024-08-12 19:37:21,Ertiga,1,1171639,Finance,Maharashtra,Mumbai
ORD-MAR-20686,Maruti,006aae0656919d33,DLR-109,2024-12-19 13:20:42,Brezza,1,1020442,Lease,West Bengal,Kolkata
ORD-MAR-20687,Maruti,6b9ead05f43b6ec8,DLR-134,2025-03-23 09:13:06,Baleno,1,739165,EMI,Telangana,Nizamabad
ORD-MAR-20688,Maruti,717cd18d9b87e596,DLR-113,2025-08-23 14:11:31,Fronx,1,902903,Finance,Gujarat,Ahmedabad
ORD-MAR-20689,Maruti,3f7880f4fffc2a18,DLR-131,2024-05-17 21:30:01,Dzire,1,717893,Finance,Telangana,Nizamabad
ORD-MAR-20690,Maruti,b923d66c8c26cc55,DLR-149,2024-11-22 02:19:10,Fronx,1,966962,EMI,Maharashtra,Pune
ORD-MAR-20691,Maruti,d4497b0a6f181142,DLR-102,2025-08-30 13:33:36,Baleno,1,770494,Finance,Bihar,Bhagalpur
ORD-MAR-20692,Maruti,f96d4e0a474acda5,DLR-111,2025-02-10 17:17:02,Dzire,1,696206,Lease,Maharashtra,Pune
ORD-MAR-20693,Maruti,bc86c0e490f5bff6,DLR-123,2024-10-07 05:26:27,Baleno,1,842582,EMI,Delhi NCR,New Delhi
ORD-MAR-20694,Maruti,bdd9a70d1799a362,DLR-144,2024-06-22 05:39:00,Brezza,1,1011058,Finance,Tamil Nadu,Madurai
ORD-MAR-20695,Maruti,102f85cc353d734f,DLR-139,2024-06-06 05:09:02,Brezza,1,1062113,Finance,Tamil Nadu,Madurai
ORD-MAR-20696,Maruti,92a50443b4c9f01d,DLR-126,2024-02-25 14:06:49,Ertiga,1,1127876,Finance,Tamil Nadu,Chennai
ORD-MAR-20697,Maruti,30d664b7fec02c5f,DLR-123,2025-02-26 18:51:17,Brezza,1,970718,Finance,West Bengal,Howrah
ORD-MAR-20698,Maruti,495c1601df31ec2f,DLR-122,2025-07-14 05:51:49,Ignis,1,703734,Finance,Telangana,Hyderabad
ORD-MAR-20699,Maruti,42d09e2d64ec903a,DLR-111,2025-03-12 01:45:02,WagonR,3,585396,Lease,Maharashtra,Mumbai
ORD-MAR-20700,Maruti,26dc0fa5059f56fe,DLR-144,2024-09-04 15:02:33,Baleno,1,790015,Finance,Rajasthan,Udaipur
ORD-MAR-20701,Maruti,a8cf0d9eefb60013,DLR-144,2025-07-17 21:56:03,Ignis,1,598485,EMI,Karnataka,Bengaluru
ORD-MAR-20702,Maruti,afcee5157c7cb5e4,DLR-109,2024-11-16 22:25:35,Brezza,7,1164919,EMI,Karnataka,Bengaluru
ORD-MAR-20703,Maruti,89b0f1e3880f6063,DLR-142,2024-05-04 08:29:17,Baleno,1,757151,Finance,Tamil Nadu,Madurai
ORD-MAR-20704,Maruti,c33ee79d418fe53f,DLR-124,2025-04-21 13:13:24,Fronx,1,1017671,Lease,Telangana,Warangal
ORD-MAR-20705,Maruti,17c2a61f53c19ba9,DLR-105,2025-01-28 15:03:21,Grand Vitara,1,1968174,Finance,Uttar Pradesh,Lucknow
ORD-MAR-20706,Maruti,12e9733da21640a3,DLR-132,2025-02-08 12:54:24,Brezza,1,1003482,Cash,Telangana,Nizamabad
ORD-MAR-20707,Maruti,ba0691c0168b3f97,DLR-131,2025-07-26 09:45:06,Fronx,1,982452,Finance,Rajasthan,Jodhpur
ORD-MAR-20708,Maruti,bfc465fa7a9c22c8,DLR-136,2025-05-10 23:39:58,Fronx,1,975563,Finance,Rajasthan,Jodhpur
ORD-MAR-20709,Maruti,216f6b75cf0b2563,DLR-144,2024-02-28 21:01:33,Baleno,1,781793,Finance,Telangana,Nizamabad
ORD-MAR-20710,Maruti,9ccd0670ca58521c,DLR-149,2024-06-29 15:42:00,WagonR,1,491317,Finance,Uttar Pradesh,Varanasi
ORD-MAR-20711,Maruti,e342f2ba54cb39d0,DLR-113,2024-04-09 19:06:09,Baleno,1,832598,Finance,Rajasthan,Jaipur
ORD-MAR-20712,Maruti,a61822f2581be00d,DLR-141,2024-03-30 11:13:58,WagonR,1,587375,Finance,Telangana,Hyderabad
ORD-MAR-20713,Maruti,bf5ea1038f2c0734,DLR-101,2024-03-31 09:49:10,Dzire,1,722285,Finance,Rajasthan,Jodhpur
ORD-MAR-20714,Maruti,d665ad3964c7f7be,DLR-144,2025-01-25 23:56:22,Ertiga,1,984830,Finance,Telangana,Nizamabad
ORD-MAR-20715,Maruti,2c59b0493d00b9c2,DLR-128,2024-10-14 00:49:16,Alto,1,413497,Finance,Gujarat,Vadodara
ORD-MAR-20716,Maruti,ceb024b54168eb84,DLR-101,2024-05-23 22:53:24,WagonR,1,524939,Cash,West Bengal,Kolkata
ORD-MAR-20717,Maruti,66c41e8191c3a2ec,DLR-141,2025-07-15 21:58:14,Grand Vitara,1,1937896,Finance,Tamil Nadu,Chennai
ORD-MAR-20718,Maruti,980167f983f4c8b2,DLR-101,2024-06-01 19:42:07,Grand Vitara,1,1954410,Finance,Maharashtra,Nagpur
ORD-MAR-20719,Maruti,b23ec352fe243533,DLR-111,2025-05-10 14:16:35,Fronx,1,1082155,Cash,West Bengal,Asansol
ORD-MAR-20720,Maruti,e7eb802aad21957b,DLR-149,2024-04-27 12:36:56,Dzire,1,732786,Finance,Rajasthan,Udaipur
ORD-MAR-20721,Maruti,0fb78b08be2eb19d,DLR-119,2025-08-18 07:57:10,Swift,1,692758,Cash,Karnataka,Mysuru
ORD-MAR-20722,Maruti,ae78214692b6b43e,DLR-130,2024-05-19 13:47:14,Ertiga,1,1122615,EMI,Karnataka,Bengaluru
ORD-MAR-20723,Maruti,53cf1fc305d273a2,DLR-139,2025-06-07 14:19:00,Dzire,1,836905,Lease,Maharashtra,Pune
ORD-MAR-20724,Maruti,8e9f85ea87486e3a,DLR-144,2024-01-16 12:39:23,Baleno,1,854360,Finance,Maharashtra,Mumbai
ORD-MAR-20725,Maruti,37e0415ce1d537e9,DLR-127,2024-01-14 19:15:57,Brezza,1,1073732,EMI,Delhi NCR,Noida
ORD-MAR-20726,Maruti,01af7d008766504d,DLR-108,2024-02-05 02:14:54,Grand Vitara,1,1956770,EMI,Uttar Pradesh,Lucknow
ORD-MAR-20727,Maruti,aad5a5b61f644bcf,DLR-103,2025-02-01 03:32:01,Fronx,1,1024439,Finance,Uttar Pradesh,Lucknow
ORD-MAR-20728,Maruti,ff4cb87d76c536a9,DLR-141,2025-01-29 16:12:40,WagonR,1,567433,Finance,Gujarat,Surat
ORD-MAR-20729,Maruti,5a02b697d4f0fb3a,DLR-114,2024-11-11 10:13:20,Dzire,1,762346,Cash,Rajasthan,Jodhpur
ORD-MAR-20730,Maruti,18652303baf021fa,DLR-144,2024-10-27 01:54:39,Dzire,1,754392,Finance,Karnataka,Mysuru
ORD-MAR-20731,Maruti,8123bdf9d63228ca,DLR-139,2024-07-04 14:05:41,Fronx,1,969498,Cash,Tamil Nadu,Chennai
ORD-MAR-20732,Maruti,86048233af7751a8,DLR-125,2025-03-21 13:54:29,Fronx,1,920547,Finance,Telangana,Warangal
ORD-MAR-20733,Maruti,cd7a41657b252735,DLR-149,2024-10-21 07:38:53,Dzire,1,819548,Lease,Karnataka,Mangalore
ORD-MAR-20734,Maruti,8e115f9cb6eae966,DLR-141,2024-06-14 02:29:11,WagonR,1,601727,Finance,Delhi NCR,Gurugram
ORD-MAR-20735,Maruti,6b70d2493aeee851,DLR-102,2024-06-18 10:28:43,Dzire,1,701605,Finance,Uttar Pradesh,Lucknow
ORD-MAR-20736,Maruti,d1da609a6d6d3405,DLR-121,2024-04-21 03:28:17,Fronx,1,890791,Finance,Delhi NCR,New Delhi
ORD-MAR-20737,Maruti,660207b201d63c2a,DLR-133,2025-05-24 14:48:29,Ignis,1,705010,Lease,Telangana,Hyderabad
ORD-MAR-20738,Maruti,a74a4f19a06fe8a0,DLR-120,2024-06-14 20:40:17,Fronx,1,920575,Finance,Telangana,Hyderabad
ORD-MAR-20739,Maruti,e7666546618758ea,DLR-114,2025-06-21 19:07:11,Fronx,1,962217,EMI,Karnataka,Mysuru
ORD-MAR-20740,Maruti,14dc37594bd3f6e0,DLR-122,2024-07-06 08:13:33,Ignis,1,589695,Finance,Karnataka,Mangalore
ORD-MAR-20741,Maruti,d9128ea8c4fd1a5d,DLR-110,2024-02-04 11:46:40,Swift,1,723599,Finance,Bihar,Patna
ORD-MAR-20742,Maruti,3ea260445671f525,DLR-142,2025-08-16 00:42:50,Baleno,1,822797,Cash,Delhi NCR,Noida
ORD-MAR-20743,Maruti,d474f27632486b3a,DLR-130,2025-07-16 14:58:29,Ignis,1,638969,Finance,Uttar Pradesh,Kanpur
ORD-MAR-20744,Maruti,4bf86f75c8a5c13c,DLR-137,2025-08-04 10:57:20,Fronx,1,1111820,Finance,Delhi NCR,Noida
ORD-MAR-20745,Maruti,9c165eb4021e8d7e,DLR-120,2024-03-29 02:39:48,Grand Vitara,1,1828990,EMI,Delhi NCR,New Delhi
ORD-MAR-20746,Maruti,e54de864b8aac3b0,DLR-113,2025-04-23 14:03:38,Baleno,1,882338,Finance,Rajasthan,Jaipur
ORD-MAR-20747,Maruti,7b5819fe422ea07e,DLR-135,2025-05-11 23:25:02,Dzire,1,742720,Finance,Karnataka,Mysuru
ORD-MAR-20748,Maruti,39d5a5939fcb47d7,DLR-121,2025-03-11 15:08:17,Fronx,1,1109529,Finance,Maharashtra,Pune
ORD-MAR-20749,Maruti,6c906edceed64f84,DLR-126,2024-07-14 13:16:17,Brezza,6,1144343,Lease,West Bengal,Asansol
ORD-MAR-20750,Maruti,18c90fd003039fd9,DLR-144,2024-07-05 23:34:17,Swift,1,618031,Finance,Karnataka,Bengaluru
ORD-MAR-20751,Maruti,7ff349b3488a0e48,DLR-118,2025-08-24 00:51:08,Brezza,1,1107663,Finance,Tamil Nadu,Chennai
ORD-MAR-20752,Maruti,a30f59ef56f074ef,DLR-100,2024-07-16 19:41:59,Brezza,1,987843,Finance,Tamil Nadu,Madurai
ORD-MAR-20753,Maruti,eac6d9319d38c50f,DLR-114,2024-03-15 12:03:43,Fronx,1,886840,Finance,Telangana,Nizamabad
ORD-MAR-20754,Maruti,7da6d0f8894e4327,DLR-107,2025-07-30 21:45:13,Brezza,1,1012390,Finance,Maharashtra,Nagpur
ORD-MAR-20755,Maruti,efbc544056ba7bea,DLR-146,2025-04-02 04:41:45,Baleno,1,800251,EMI,Uttar Pradesh,Lucknow
ORD-MAR-20756,Maruti,46e93d677b722540,DLR-145,2024-07-20 02:08:22,Fronx,1,920375,EMI,Tamil Nadu,Coimbatore
ORD-MAR-20757,Maruti,88bfe2985358b058,DLR-135,2024-10-24 05:09:06,Brezza,1,1004139,Cash,West Bengal,Kolkata
ORD-MAR-20758,Maruti,a5a068f45fa04437,DLR-103,2024-02-22 03:35:02,Brezza,1,1014380,Finance,Delhi NCR,Noida
ORD-MAR-20759,Maruti,36a4079616542ddf,DLR-102,2025-01-24 17:08:56,Fronx,1,1040647,Finance,Gujarat,Ahmedabad
ORD-MAR-20760,Maruti,f41441ed905a8d48,DLR-140,2024-03-12 13:25:01,Ignis,1,576411,Finance,Rajasthan,Udaipur
ORD-MAR-20761,Maruti,e4ee19e50b53d31e,DLR-130,2024-01-18 12:14:35,Baleno,1,845186,EMI,Bihar,Patna
ORD-MAR-20762,Maruti,d7f7b27a8750ba2b,DLR-147,2025-06-05 10:26:35,Dzire,1,754224,Finance,Bihar,Bhagalpur
ORD-MAR-20763,Maruti,24355be52b39ee4b,DLR-132,2025-03-16 17:33:20,Ertiga,1,1059393,Finance,West Bengal,Kolkata
ORD-MAR-20764,Maruti,cf231ed31e92d568,DLR-132,2024-12-18 23:10:54,Ignis,1,634461,Finance,Bihar,Bhagalpur
ORD-MAR-20765,Maruti,7f1181ab39c6fa71,DLR-129,2025-03-16 15:55:49,Grand Vitara,1,1903673,Finance,Telangana,Hyderabad
ORD-MAR-20766,Maruti,9d68bccf003d080a,DLR-119,2025-06-19 16:58:56,Ertiga,1,1064526,Finance,West Bengal,Asansol
ORD-MAR-20767,Maruti,f9bb570916f0801b,DLR-138,2024-12-04 00:26:38,Ignis,1,676662,Finance,Uttar Pradesh,Lucknow
ORD-MAR-20768,Maruti,3a9b2d420f41a693,DLR-124,2024-10-06 22:45:00,Swift,1,668093,Finance,West Bengal,Kolkata
ORD-MAR-20769,Maruti,3fa649b62e6b31a8,DLR-137,2024-12-22 11:16:31,Fronx,1,1101810,Cash,Rajasthan,Udaipur
ORD-MAR-20770,Maruti,6987883692d1d730,DLR-115,2025-06-08 01:49:44,Swift,1,644734,Finance,Maharashtra,Pune
ORD-MAR-20771,Maruti,0146d4f2fa3aec10,DLR-109,2024-03-16 13:49:45,Baleno,1,857302,Finance,Karnataka,Bengaluru
ORD-MAR-20772,Maruti,a3a2d10953fb9807,DLR-148,2024-05-08 15:16:06,Ignis,1,671883,Finance,Karnataka,Mangalore
ORD-MAR-20773,Maruti,9843b652ee1a586a,DLR-143,2024-11-27 21:33:11,Brezza,1,1226040,Lease,Rajasthan,Jodhpur
ORD-MAR-20774,Maruti,d09613a670b3560c,DLR-119,2025-08-25 06:56:02,Brezza,1,1095594,Lease,Telangana,Hyderabad
ORD-MAR-20775,Maruti,131cb258ee05d2d2,DLR-114,2025-02-21 11:13:51,WagonR,1,565060,Finance,Maharashtra,Nagpur
ORD-MAR-20776,Maruti,32cbf061cc02008b,DLR-112,2025-07-22 16:02:08,WagonR,1,523440,Finance,Bihar,Gaya
ORD-MAR-20777,Maruti,39273794394c2e1d,DLR-115,2025-06-11 18:47:37,WagonR,1,500190,Finance,Karnataka,Mysuru
ORD-MAR-20778,Maruti,99f528047af27966,DLR-104,2025-02-07 23:27:57,Baleno,1,778681,EMI,Telangana,Warangal
ORD-MAR-20779,Maruti,20cf796765d0d287,DLR-116,2025-02-19 11:53:03,Fronx,1,914174,Finance,Gujarat,Ahmedabad
ORD-MAR-20780,Maruti,d60c84a67a35676a,DLR-134,2025-04-25 05:29:44,Brezza,1,1014156,Finance,Bihar,Bhagalpur
ORD-MAR-20781,Maruti,78034c853dd6c6e7,DLR-121,2025-06-16 19:59:59,Baleno,1,730067,EMI,Delhi NCR,New Delhi
ORD-MAR-20782,Maruti,cd2b2b483d4cf3bc,DLR-140,2024-04-07 01:04:07,Grand Vitara,1,1811396,Finance,Bihar,Patna
ORD-MAR-20783,Maruti,c80728c31379482f,DLR-124,2024-07-21 07:30:43,Swift,1,631374,Finance,Tamil Nadu,Chennai
ORD-MAR-20784,Maruti,6dd889bacf90c265,DLR-133,2025-05-26 06:42:30,Fronx,1,1064969,Lease,West Bengal,Howrah
ORD-MAR-20785,Maruti,0893ec78f778583a,DLR-115,2025-03-12 07:48:34,Baleno,1,866194,Cash,Tamil Nadu,Madurai
ORD-MAR-20786,Maruti,a70c84a2e8637cf2,DLR-105,2025-07-20 13:08:56,Fronx,1,941389,Finance,Bihar,Gaya
ORD-MAR-20787,Maruti,2be5c7a78fe5b27b,DLR-135,2025-06-26 21:18:41,Dzire,9,743978,EMI,Telangana,Warangal
ORD-MAR-20788,Maruti,a1f8fc26b7dbc473,DLR-109,2024-02-21 03:14:57,Alto,1,376811,Lease,Gujarat,Surat
ORD-MAR-20789,Maruti,5c0c7eaaa60c75eb,DLR-147,2024-07-29 18:09:38,Grand Vitara,1,1923533,Finance,Telangana,Nizamabad
ORD-MAR-20790,Maruti,8e3b3ab2cb0047f1,DLR-107,2025-06-13 15:00:01,Swift,1,689368,Finance,Telangana,Hyderabad
ORD-MAR-20791,Maruti,c8178e8e11c4b529,DLR-142,2025-06-01 04:15:46,Brezza,1,1147097,Lease,Uttar Pradesh,Varanasi
ORD-MAR-20792,Maruti,444f55944cbcb17b,DLR-107,2025-05-12 00:01:40,Brezza,1,1128011,EMI,Rajasthan,Udaipur
ORD-MAR-20793,Maruti,730e1c0792f7f072,DLR-132,2024-07-21 09:58:48,Brezza,1,1115498,Lease,Tamil Nadu,Madurai
ORD-MAR-20794,Maruti,e96d795aee85018d,DLR-100,2024-07-25 18:27:38,Ertiga,1,1115689,Finance,West Bengal,Kolkata
ORD-MAR-20795,Maruti,2fb65b081f98c1de,DLR-135,2025-03-18 18:25:45,Ertiga,1,1125042,Finance,Telangana,Nizamabad
ORD-MAR-20796,Maruti,43159a195a4ccc11,DLR-108,2025-05-25 05:44:15,Dzire,1,811300,Finance,Maharashtra,Pune
ORD-MAR-20797,Maruti,bfc6e89a8b4ec29e,DLR-103,2025-01-09 10:48:43,Fronx,1,974633,Finance,Maharashtra,Mumbai
ORD-MAR-20798,Maruti,f6607a826e357af0,DLR-146,2025-05-01 10:28:55,Baleno,1,892271,Cash,West Bengal,Kolkata
ORD-MAR-20799,Maruti,ca1d7f817e2e6c21,DLR-142,2025-05-06 15:48:21,Ertiga,1,1181374,Finance,Maharashtra,Mumbai
ORD-MAR-20800,Maruti,c6efa5ba5e0589fa,DLR-144,2024-01-02 08:00:13,Alto,1,377671,Finance,Delhi NCR,Noida
ORD-MAR-20801,Maruti,a20c0a0476e06149,DLR-110,2024-09-07 05:27:17,Swift,1,710473,Finance,Maharashtra,Pune
ORD-MAR-20802,Maruti,afb925af0c6f0305,DLR-106,2024-05-29 21:55:05,Alto,1,402809,Finance,Maharashtra,Nagpur
ORD-MAR-20803,Maruti,ad800cb9266af90e,DLR-130,2024-08-21 11:33:40,Brezza,1,1198738,Finance,Maharashtra,Mumbai
ORD-MAR-20804,Maruti,ffd6a9060a6ea713,DLR-116,2024-09-01 05:50:05,Ignis,1,591595,Finance,Tamil Nadu,Coimbatore
ORD-MAR-20805,Maruti,1d12ba289c56c5e5,DLR-143,2024-07-11 13:27:31,Dzire,1,714054,Finance,Uttar Pradesh,Kanpur
ORD-MAR-20806,Maruti,9d513570ed637a24,DLR-115,2024-03-20 13:27:50,Dzire,1,720708,EMI,Tamil Nadu,Coimbatore
ORD-MAR-20807,Maruti,fdb8539d162920ee,DLR-140,2025-08-12 19:42:44,Fronx,1,914865,Finance,Telangana,Warangal
ORD-MAR-20808,Maruti,68e5ea458ea3f214,DLR-149,2024-06-18 18:06:13,Alto,1,363865,EMI,Delhi NCR,Noida
ORD-MAR-20809,Maruti,5f52d85857815416,DLR-103,2024-11-16 18:34:40,Alto,1,392293,Finance,Bihar,Gaya
ORD-MAR-20810,Maruti,876de2810218c6b1,DLR-137,2025-01-17 14:41:15,Fronx,1,1022905,Finance,Delhi NCR,Gurugram
ORD-MAR-20811,Maruti,8fd673dd3204c4e3,DLR-112,2024-02-26 16:29:18,Fronx,1,1067231,Finance,Telangana,Hyderabad
ORD-MAR-20812,Maruti,0a9d9de1179390ae,DLR-132,2024-06-05 08:28:30,Dzire,1,742059,Lease,Delhi NCR,New Delhi
ORD-MAR-20813,Maruti,8407f73ade831404,DLR-111,2024-08-27 00:31:27,WagonR,1,610787,EMI,Tamil Nadu,Chennai
ORD-MAR-20814,Maruti,8ad9d6bdf9690e5e,DLR-123,2025-01-01 05:00:47,Brezza,1,1211361,Finance,Karnataka,Bengaluru
ORD-MAR-20815,Maruti,ded35ec47f9d5e38,DLR-105,2024-01-01 23:50:06,Grand Vitara,1,1961342,EMI,Delhi NCR,Noida
ORD-MAR-20816,Maruti,d7a53d53d93cb663,DLR-112,2024-05-03 03:08:10,Fronx,1,898709,Finance,Delhi NCR,Gurugram
ORD-MAR-20817,Maruti,9abce9814034d002,DLR-105,2025-02-27 13:37:37,Swift,1,683271,Cash,Gujarat,Ahmedabad
ORD-MAR-20818,Maruti,89c3b6d3a52c0d43,DLR-112,2025-05-30 22:28:52,Fronx,1,946933,Finance,Gujarat,Vadodara
ORD-MAR-20819,Maruti,5183ac3035f847b9,DLR-111,2024-05-28 02:20:38,Brezza,1,1139216,EMI,Karnataka,Mangalore
ORD-MAR-20820,Maruti,9404ed3342294077,DLR-139,2025-01-05 23:54:41,Fronx,1,976778,Cash,Uttar Pradesh,Lucknow
ORD-MAR-20821,Maruti,73797e84c8c21c8c,DLR-121,2024-11-25 09:43:49,Ertiga,1,1168788,Finance,Bihar,Gaya
ORD-MAR-20822,Maruti,aa0114f9694655f0,DLR-107,2024-12-05 10:20:51,Brezza,1,988542,Cash,Delhi NCR,Noida
ORD-MAR-20823,Maruti,1e34ca1dccc483e2,DLR-114,2025-05-12 19:30:16,Brezza,1,1125379,Finance,West Bengal,Kolkata
ORD-MAR-20824,Maruti,7b1bb1080d206889,DLR-113,2024-08-27 07:54:59,WagonR,1,563459,Finance,Gujarat,Ahmedabad
ORD-MAR-20825,Maruti,e61d96b3d3969f03,DLR-121,2024-10-26 04:33:32,Ignis,1,619138,Finance,Tamil Nadu,Chennai
ORD-MAR-20826,Maruti,0757c9afaf7151e0,DLR-130,2024-05-17 10:32:03,Swift,1,618870,Finance,Tamil Nadu,Chennai
ORD-MAR-20827,Maruti,468a7e716b1ec399,DLR-112,2025-07-29 18:49:53,Baleno,1,843776,Finance,Bihar,Bhagalpur
ORD-MAR-20828,Maruti,ee0006e3d5fb93af,DLR-107,2024-10-14 04:08:52,Fronx,1,1113088,Finance,Maharashtra,Pune
ORD-MAR-20829,Maruti,ada9b2c322aa4871,DLR-108,2025-08-10 17:37:54,Fronx,1,1072859,Finance,Delhi NCR,Noida
ORD-MAR-20830,Maruti,b1bbc2cf6d991fa9,DLR-128,2024-02-01 07:13:19,Brezza,1,1025384,Cash,West Bengal,Howrah
ORD-MAR-20831,Maruti,56605c81fff84f88,DLR-140,2024-08-22 19:31:31,Fronx,1,1053025,Finance,Gujarat,Ahmedabad
ORD-MAR-20832,Maruti,857b2b68a4b6c7e8,DLR-146,2025-02-16 22:34:09,Ignis,1,674655,Finance,Tamil Nadu,Chennai
ORD-MAR-20833,Maruti,08c93a2bff3a6a78,DLR-135,2025-04-09 01:59:39,Brezza,1,1031272,EMI,Gujarat,Surat
ORD-MAR-20834,Maruti,83b09518200cf7df,DLR-119,2024-01-11 08:23:04,Grand Vitara,1,1988755,Finance,Telangana,Nizamabad
ORD-MAR-20835,Maruti,f946448fb612f1c2,DLR-126,2025-07-01 06:45:36,Brezza,1,1186235,Finance,Maharashtra,Mumbai
ORD-MAR-20836,Maruti,dc276aad8eb552f8,DLR-109,2025-08-23 14:15:55,Fronx,1,886046,Finance,West Bengal,Asansol
ORD-MAR-20837,Maruti,466f50f652092776,DLR-106,2025-08-17 14:02:24,Grand Vitara,1,1870877,Finance,Maharashtra,Pune
ORD-MAR-20838,Maruti,a73d6e86b6febf45,DLR-128,2025-05-18 15:07:40,WagonR,1,606738,Lease,Uttar Pradesh,Varanasi
ORD-MAR-20839,Maruti,64f3f57d0b328b84,DLR-130,2025-05-17 21:09:52,Fronx,1,1087612,Finance,Maharashtra,Mumbai
ORD-MAR-20840,Maruti,4f876512bc82acc4,DLR-136,2024-07-11 09:45:38,Fronx,1,980959,Cash,Delhi NCR,Noida
ORD-MAR-20841,Maruti,ed9ec9a0d168ba0d,DLR-148,2024-06-21 07:48:01,Brezza,1,1105140,Cash,Uttar Pradesh,Lucknow
ORD-MAR-20842,Maruti,aad981d1f415a4fd,DLR-104,2024-08-11 05:59:26,Fronx,1,993320,Finance,Bihar,Gaya
ORD-MAR-20843,Maruti,27f996dbee8e389d,DLR-142,2024-01-25 11:19:04,WagonR,1,585471,Finance,Tamil Nadu,Madurai
ORD-MAR-20844,Maruti,f0082ba7b64ca4d9,DLR-142,2024-11-23 01:22:22,Baleno,1,745370,Finance,Delhi NCR,Noida
ORD-MAR-20845,Maruti,722e6b4d3be4edde,DLR-115,2024-04-25 09:00:37,Brezza,1,1205031,Finance,West Bengal,Kolkata
ORD-MAR-20846,Maruti,6440badbf367f655,DLR-143,2024-01-12 05:17:04,Brezza,1,1084895,Cash,Telangana,Nizamabad
ORD-MAR-20847,Maruti,7a7700aaff3b4414,DLR-148,2024-02-29 20:58:24,Fronx,1,911557,Finance,Gujarat,Surat
ORD-MAR-20848,Maruti,8ff46f096edf970c,DLR-132,2024-06-01 19:24:11,Brezza,1,1175240,Cash,Telangana,Nizamabad
ORD-MAR-20849,Maruti,bbb1b90378934a79,DLR-131,2025-07-02 20:18:49,Brezza,1,1007856,EMI,Maharashtra,Nagpur
ORD-MAR-20850,Maruti,1eb8888c8093f010,DLR-100,2025-05-17 13:58:44,Baleno,1,705344,Finance,Maharashtra,Pune
ORD-MAR-20851,Maruti,9db1a147c8ec20ad,DLR-113,2025-05-30 21:27:11,Baleno,1,739889,Finance,Rajasthan,Jaipur
ORD-MAR-20852,Maruti,412724b04780cf43,DLR-109,2024-05-15 05:57:05,Fronx,1,1095893,Finance,Uttar Pradesh,Lucknow
ORD-MAR-20853,Maruti,677c0568e0636b4e,DLR-133,2024-06-30 18:09:00,Baleno,1,721578,Lease,Karnataka,Mysuru
ORD-MAR-20854,Maruti,cdc6f6c491a398e6,DLR-129,2025-06-06 20:47:38,Fronx,1,904387,EMI,Uttar Pradesh,Lucknow
ORD-MAR-20855,Maruti,5cefeb888ada6e15,DLR-146,2024-05-18 07:57:08,Ignis,1,625772,Finance,Rajasthan,Udaipur
ORD-MAR-20856,Maruti,9dc4d7a8564ded41,DLR-108,2025-08-25 01:09:13,Ignis,1,722753,Finance,West Bengal,Kolkata
